check_number,initial_status,indexing_status,is_deleted,page_number,row_number
002229,Success,Success,0,3,3,
012986,Success,Success,0,3,3,
012986,Success,Success,0,3,4,
012986,Success,Success,0,3,5,
012986,Success,Success,0,3,6,
012986,Success,Success,0,3,7,
012986,Success,Success,1,3,8,
012986,Success,Success,0,3,9,
012986,Success,Success,0,3,10,
012986,Success,Success,0,3,11,
012986,Success,Success,0,3,12,
012986,Success,Success,0,3,13,
012986,Success,Success,1,3,15,
021537,Success,Success,0,3,5,
0020186468,Success,Success,1,2,6,
0020186468,Success,Success,0,3,3,
00434058,Success,Success,0,3,4,
012014,Success,Success,0,3,3,
012014,Success,Success,1,4,3,
308947,Success,Success,0,3,4,
022228,Success,Success,0,3,2,
0068900,Success,Success,0,3,2,
1110442951,Success,Success,0,3,9,
305881,Success,Success,0,3,3,
00330586,Success,Success,0,3,3,
00330586,Success,Success,0,3,4,
00330586,Success,Success,0,3,5,
00330586,Success,Success,0,3,6,
00330586,Success,Success,0,3,7,
00330586,Success,Success,0,3,8,
00330586,Success,Success,0,3,9,
01070005,Success,Success,0,3,4,
0307989,Success,Success,1,3,1,
0307989,Success,Success,0,3,3,
0307989,Success,Success,0,3,9,
015684,Success,Success,0,3,2,
015684,Success,Success,0,3,3,
002431,Success,Success,0,3,6,
002431,Success,Success,0,3,7,
002431,Success,Success,0,3,8,
002431,Success,Success,0,3,9,
325436,Success,Success,0,3,5,
157643,Success,Success,0,3,3,
410351,Success,Success,0,3,3,
00005027,Success,Success,0,3,6,
00005027,Success,Success,0,3,8,
104921,Success,Success,0,3,3,
645901,Success,Success,0,3,9,
000826316,Success,Success,0,3,3,
0001562,Success,Success,0,3,3,
0001562,Success,Success,0,3,4,
091163,Success,Success,0,3,2,
001140,Success,Success,1,2,8,
001140,Success,Success,0,3,6,
001140,Success,Success,1,3,7,
021224,Success,Success,0,3,3,
058654,Success,Success,0,3,3,
048154,Success,Success,0,3,2,
048156,Success,Success,0,3,3,
003900,Success,Success,0,3,3,
003901,Success,Success,0,3,3,
20091068,Success,Success,0,3,2,
20091068,Success,Success,0,3,3,
20091068,Success,Success,0,3,4,
20091068,Success,Success,0,3,5,
20091068,Success,Success,0,3,6,
20091068,Success,Success,0,3,7,
20091068,Success,Success,0,3,8,
1182719,Success,Success,1,3,1,
1182719,Success,Success,0,3,3,
1088131,Success,Success,0,3,4,
1088131,Success,Success,0,3,5,
1088131,Success,Success,0,3,6,
0002492575,Success,Success,0,3,6,
0002492575,Success,Success,0,3,7,
000175126,Success,Success,0,3,1,
000175126,Success,Success,0,3,2,
001666578,Success,Success,0,3,3,
2029268,Success,Success,0,3,4,
2029254,Success,Success,1,2,3,
2029254,Success,Success,1,2,4,
2029254,Success,Success,0,3,4,
026787,Success,Success,0,3,3,
026787,Success,Success,0,3,4,
101827,Success,Success,0,3,3,
50159295,Success,Success,0,3,3,
573020,Success,Success,0,3,4,
239840,Success,Success,0,3,3,
004451,Success,Success,0,3,3,
000611959,Success,Success,0,3,4,
000611959,Success,Success,0,3,5,
3000224797,Success,Success,0,3,10,
30215435,Success,Success,0,3,3,
0414027160,Success,Success,0,3,9,
056611,Success,Success,0,3,2,
0000615016,Success,Success,0,3,6,
92021266,Success,Success,0,3,3,
0007026444,Customer Master not found,Success,1,2,5,
084924,AR Check Failed,AR Check Failed,0,2,5,
084924,AR Check Failed,AR Check Failed,0,2,6,
084924,AR Check Failed,AR Check Failed,0,2,7,
325104,AR Check Failed,AR Check Failed,0,3,2,
325104,AR Check Failed,AR Check Failed,0,3,3,
325104,AR Check Failed,AR Check Failed,0,3,4,
325104,AR Check Failed,AR Check Failed,0,3,5,
325104,AR Check Failed,AR Check Failed,0,3,6,
325104,AR Check Failed,AR Check Failed,0,3,7,
325104,AR Check Failed,AR Check Failed,0,3,8,
325104,AR Check Failed,AR Check Failed,0,3,9,
325104,AR Check Failed,AR Check Failed,0,3,10,
325104,AR Check Failed,AR Check Failed,0,3,11,
325104,AR Check Failed,AR Check Failed,0,3,12,
325104,AR Check Failed,AR Check Failed,0,3,13,
000640,AR Check Failed,AR Check Failed,0,3,3,
000640,AR Check Failed,AR Check Failed,0,3,4,
000640,AR Check Failed,AR Check Failed,0,3,5,
000640,AR Check Failed,AR Check Failed,0,3,6,
000640,AR Check Failed,AR Check Failed,0,3,7,
000640,AR Check Failed,AR Check Failed,0,3,8,
102831,AR Check Failed,AR Check Failed,0,3,3,
102831,AR Check Failed,AR Check Failed,0,3,4,
102831,AR Check Failed,AR Check Failed,0,3,5,
259575,AR Check Failed,AR Check Failed,0,4,2,
259575,AR Check Failed,AR Check Failed,0,4,3,
259575,AR Check Failed,AR Check Failed,0,4,4,
259575,AR Check Failed,AR Check Failed,0,4,5,
259575,AR Check Failed,AR Check Failed,0,4,6,
259575,AR Check Failed,AR Check Failed,0,4,7,
259575,AR Check Failed,AR Check Failed,0,4,8,
060879,AR Check Failed,AR Check Failed,0,3,2,
060879,AR Check Failed,AR Check Failed,0,3,4,
106282,AR Check Failed,AR Check Failed,0,3,2,
106282,AR Check Failed,AR Check Failed,0,3,3,
000673138,Customer Master not found,AR Check Failed,0,3,3,
000673138,Customer Master not found,AR Check Failed,0,3,4,
000673138,Customer Master not found,AR Check Failed,0,3,5,
00000199,Customer Master not found,AR Check Failed,0,3,5,
00000122,AR Check Failed,AR Check Failed,0,3,6,
00000122,AR Check Failed,AR Check Failed,0,3,7,
01753998,Recognized - Validation Failed,AR Check Failed,0,3,3,
405046,AR Check Failed,AR Check Failed,0,3,2,
405046,AR Check Failed,AR Check Failed,0,3,4,
198273,AR Check Failed,AR Check Failed,0,3,4,
198273,AR Check Failed,AR Check Failed,0,3,5,
198273,AR Check Failed,AR Check Failed,0,3,6,
4616,Customer Master not found,AR Check Failed,0,3,2,
4616,Customer Master not found,AR Check Failed,0,3,3,
34650,AR Check Failed,AR Check Failed,0,3,3,
34650,AR Check Failed,AR Check Failed,0,3,5,
34650,AR Check Failed,AR Check Failed,0,3,6,
093304,AR Check Failed,AR Check Failed,0,3,2,
093304,AR Check Failed,AR Check Failed,0,3,3,
093304,AR Check Failed,AR Check Failed,0,3,4,
093304,AR Check Failed,AR Check Failed,0,3,5,
093304,AR Check Failed,AR Check Failed,0,3,6,
093304,AR Check Failed,AR Check Failed,0,3,7,
093304,AR Check Failed,AR Check Failed,0,3,8,
093304,AR Check Failed,AR Check Failed,0,3,9,
093304,AR Check Failed,AR Check Failed,0,3,10,
093304,AR Check Failed,AR Check Failed,0,3,11,
093304,AR Check Failed,AR Check Failed,0,3,12,
093304,AR Check Failed,AR Check Failed,0,3,13,
093304,AR Check Failed,AR Check Failed,0,3,14,
093304,AR Check Failed,AR Check Failed,0,4,2,
093304,AR Check Failed,AR Check Failed,0,4,3,
093304,AR Check Failed,AR Check Failed,0,4,4,
093304,AR Check Failed,AR Check Failed,0,4,5,
093304,AR Check Failed,AR Check Failed,0,4,6,
093304,AR Check Failed,AR Check Failed,0,4,8,
4000402626,AR Check Failed,AR Check Failed,0,3,12,
4000402626,AR Check Failed,AR Check Failed,0,3,14,
4000402626,AR Check Failed,AR Check Failed,0,3,16,
4000402626,AR Check Failed,AR Check Failed,0,3,18,
4000402626,AR Check Failed,AR Check Failed,0,3,20,
4000402626,AR Check Failed,AR Check Failed,0,3,22,
4000402626,AR Check Failed,AR Check Failed,0,3,24,
4000402626,AR Check Failed,AR Check Failed,0,3,26,
4000402626,AR Check Failed,AR Check Failed,0,3,28,
4000402626,AR Check Failed,AR Check Failed,0,3,30,
4000402626,AR Check Failed,AR Check Failed,0,3,32,
4000402626,AR Check Failed,AR Check Failed,0,3,34,
4000402626,AR Check Failed,AR Check Failed,0,3,36,
4000402626,AR Check Failed,AR Check Failed,0,3,38,
4000402626,AR Check Failed,AR Check Failed,0,3,40,
4000402626,AR Check Failed,AR Check Failed,0,3,42,
01399271,Customer Master not found,AR Check Failed,0,3,9,
3024190,Customer Master not found,AR Check Failed,0,3,3,
3024190,Customer Master not found,AR Check Failed,0,3,4,
3024190,Customer Master not found,AR Check Failed,0,3,5,
3024190,Customer Master not found,AR Check Failed,0,3,6,
3024190,Customer Master not found,AR Check Failed,0,3,7,
3024190,Customer Master not found,AR Check Failed,0,3,8,
3024190,Customer Master not found,AR Check Failed,0,3,9,
3024190,Customer Master not found,AR Check Failed,0,3,10,
3024190,Customer Master not found,AR Check Failed,0,3,11,
3024190,Customer Master not found,AR Check Failed,0,3,12,
3024190,Customer Master not found,AR Check Failed,0,3,13,
3024190,Customer Master not found,AR Check Failed,0,3,14,
3024190,Customer Master not found,AR Check Failed,1,3,15,
282009,AR Check Failed,AR Check Failed,0,3,3,
282009,AR Check Failed,AR Check Failed,0,3,4,
282009,AR Check Failed,AR Check Failed,0,3,5,
282009,AR Check Failed,AR Check Failed,0,3,6,
282009,AR Check Failed,AR Check Failed,0,3,7,
002956,Customer Master not found,Customer Master not found,0,2,3,
0000631049,Customer Master not found,Customer Master not found,0,3,1,
3000224811,Customer Master not found,Customer Master not found,0,3,9,
002955,Customer Master not found,Customer Master not found,0,3,3,
45123972,Recognized - Validation Failed,Recognized - Validation Failed,0,3,5,
007589,Customer Master not found,Remittance Included by System,0,3,2,
022134,Customer Master not found,Remittance Included by System,0,2,3,
367720,Customer Master not found,Remittance Included by System,0,3,2,
006405,Customer Master not found,Remittance Included by System,0,3,11,
00933333,Customer Master not found,Remittance Included by System,0,3,4,
9618652,Success,Success,0,3,8,
000440764,Success,Success,0,2,2,
292522,Success,Success,0,2,4,
058686,Success,Success,0,2,5,
017159,Success,Success,0,2,3,
00118231,Success,Success,0,2,6,
0000025817,Recognized - Validation Failed,Success,0,2,4,
0000025817,Recognized - Validation Failed,Success,0,2,5,
001561,Success,Success,0,2,3,
008188,Success,Success,0,2,6,
027665,Success,Success,0,2,3,
0158988,Success,Success,0,2,4,
098189,Success,Success,0,2,4,
000009406,Success,Success,0,3,2,
005992,Success,Success,0,3,2,
004394,Success,Success,0,2,4,
078773,Success,Success,0,2,3,
020615,Success,Success,0,2,2,
000016099,Success,Success,0,2,2,
008115,Success,Success,0,2,3,
045688,Success,Success,0,2,3,
615236,Success,Success,0,2,4,
003693,Success,Success,0,2,3,
000646,Success,Success,0,2,3,
046118,Success,Success,0,2,4,
046118,Success,Success,0,2,5,
352409,Success,Success,0,2,2,
012387,Success,Success,0,5,3,
012387,Success,Success,0,5,4,
012387,Success,Success,0,5,5,
004023,Success,Success,0,3,3,
059636,Success,Success,0,2,3,
134362,Success,Success,0,3,7,
012187,Success,Success,0,2,4,
068156,Success,Success,0,2,3,
005854,Success,Success,0,2,3,
059826,Success,Success,0,2,3,
000018301,Success,Success,0,3,1,
024273,Success,Success,0,2,4,
003455,Success,Success,0,2,5,
012755,Success,Success,0,2,2,
032901,Success,Success,0,2,2,
032901,Success,Success,0,2,3,
109054,Success,Success,0,2,2,
044216,Success,Success,0,4,4,
044216,Success,Success,0,4,5,
103111,Success,Success,0,2,2,
104556,Success,Success,0,2,2,
104556,Success,Success,0,2,3,
104556,Success,Success,0,2,4,
0021522,Success,Success,0,2,3,
0021522,Success,Success,1,2,4,
041264,Success,Success,0,3,2,
410206,Success,Success,0,3,5,
90052876,Success,Success,0,3,2,
90052876,Success,Success,0,3,3,
90052876,Success,Success,0,3,4,
00880115,Success,Success,0,3,4,
00880115,Success,Success,0,3,5,
0001077664,Success,Success,1,2,7,
0001077664,Success,Success,0,3,15,
0001077664,Success,Success,0,3,17,
0026004902,Success,Success,1,2,4,
0026004902,Success,Success,0,3,3,
0026004902,Success,Success,0,3,4,
0026004902,Success,Success,0,3,5,
055683,Success,Success,0,3,6,
244700,Success,Success,0,3,2,
244700,Success,Success,0,3,3,
083859,Success,Success,0,3,6,
005949,Success,Success,0,3,3,
060489,Success,Success,0,3,4,
431854,Success,Success,0,3,3,
431854,Success,Success,1,4,3,
370771,Success,Success,1,2,7,
370771,Success,Success,0,3,6,
022158,Success,Success,0,3,4,
146752,Success,Success,0,3,8,
146752,Success,Success,0,3,9,
146752,Success,Success,0,3,10,
00445741,Success,Success,1,2,5,
00445741,Success,Success,0,3,2,
21278,Success,Success,0,3,6,
001705,Success,Success,0,3,3,
001705,Success,Success,0,3,4,
007840,Success,Success,0,3,3,
368001,Success,Success,0,3,2,
022458,Success,Success,0,3,2,
022458,Success,Success,0,3,3,
022458,Success,Success,0,3,4,
20152302,Success,Success,0,3,3,
236423,Success,Success,0,3,3,
0021612849,Success,Success,0,3,3,
013684,Success,Success,0,3,3,
003624,Success,Success,0,3,1,
003624,Success,Success,0,3,2,
412701,Success,Success,0,3,5,
412701,Success,Success,0,3,6,
412701,Success,Success,0,3,7,
004862,Success,Success,0,3,3,
239884,Success,Success,0,3,1,
128276,Success,Success,0,3,4,
000119552,Success,Success,0,3,2,
034736,Success,Success,0,3,3,
034736,Success,Success,0,3,4,
034736,Success,Success,1,4,3,
034736,Success,Success,1,4,4,
000644,Success,Success,0,3,3,
084029,Success,Success,1,2,8,
084029,Success,Success,0,3,6,
084029,Success,Success,0,3,7,
084029,Success,Success,0,3,8,
084029,Success,Success,0,3,9,
000202077,Success,Success,0,3,2,
078845,Success,Success,1,2,7,
078845,Success,Success,0,3,3,
196582,Success,Success,0,3,2,
196582,Success,Success,1,4,2,
000211804,Success,Success,0,3,2,
000003393,Success,Success,0,4,1,
000112197,Success,Success,0,3,2,
0010002012,Success,Success,0,3,14,
0095114087,Success,Success,0,3,13,
00000125,Success,Success,0,3,5,
00000125,Success,Success,0,3,6,
00000125,Success,Success,0,3,7,
00000015,Success,Success,0,3,5,
00000015,Success,Success,0,3,6,
00000015,Success,Success,0,3,7,
000088050,Success,Success,0,3,3,
000088050,Success,Success,0,3,4,
110223,Success,Success,0,3,2,
015127,Success,Success,0,3,3,
015127,Success,Success,0,3,4,
000000395,Success,Success,0,3,2,
00054307,Success,Success,0,3,2,
5702201,Success,Success,0,3,12,
021084,Success,Success,0,3,5,
021084,Success,Success,0,3,6,
8002052704,Success,Success,0,3,6,
178443,Success,Success,0,3,2,
0013345408,Success,Success,1,2,4,
0013345408,Success,Success,0,3,17,
000051,Success,Success,0,3,1,
186590,Success,Success,0,3,2,
092113,Success,Success,0,3,2,
4735299,Success,Success,0,3,12,
4735299,Success,Success,0,3,14,
12159487,Success,Success,0,3,13,
000061282,Success,Success,0,3,2,
000061282,Success,Success,0,3,3,
000061282,Success,Success,0,3,4,
52446,Success,Success,0,3,3,
52446,Success,Success,0,3,4,
822997,Success,Success,0,3,2,
822997,Success,Success,0,3,3,
058750,Success,Success,0,3,1,
058750,Success,Success,0,3,2,
081594,Success,Success,0,3,4,
1512020,Success,Success,0,3,5,
1512020,Success,Success,0,3,6,
105548,Success,Success,0,3,2,
005573,Success,Success,0,3,3,
005573,Success,Success,0,3,4,
092209,Success,Success,0,3,3,
092209,Success,Success,0,3,4,
092209,Success,Success,0,3,5,
000607,Success,Success,0,3,3,
0005014073,Success,Success,0,3,2,
0001522615,Success,Success,0,3,5,
0001522615,Success,Success,0,3,6,
087338,Success,Success,0,3,6,
087338,Success,Success,0,3,7,
087338,Success,Success,0,3,8,
522198,Success,Success,0,3,11,
026474,Success,Success,0,3,3,
00017571,Success,Success,0,3,2,
00017571,Success,Success,0,3,3,
00017571,Success,Success,0,3,4,
00017571,Success,Success,0,3,5,
00017571,Success,Success,0,3,6,
002013,Success,Success,0,3,3,
850503,AR Check Failed,AR Check Failed,0,2,3,
850503,AR Check Failed,AR Check Failed,0,2,4,
850503,AR Check Failed,AR Check Failed,0,2,5,
850503,AR Check Failed,AR Check Failed,0,2,6,
850503,AR Check Failed,AR Check Failed,0,2,7,
27901,Customer Master not found,AR Check Failed,0,2,7,
20283,AR Check Failed,AR Check Failed,0,4,3,
20283,AR Check Failed,AR Check Failed,0,4,4,
232158,AR Check Failed,AR Check Failed,0,3,2,
232158,AR Check Failed,AR Check Failed,0,3,3,
232158,AR Check Failed,AR Check Failed,0,3,4,
232158,AR Check Failed,AR Check Failed,0,3,5,
232158,AR Check Failed,AR Check Failed,0,3,6,
232158,AR Check Failed,AR Check Failed,0,3,7,
232158,AR Check Failed,AR Check Failed,0,3,8,
232158,AR Check Failed,AR Check Failed,0,3,9,
232158,AR Check Failed,AR Check Failed,0,3,10,
232158,AR Check Failed,AR Check Failed,0,3,11,
232158,AR Check Failed,AR Check Failed,0,3,12,
232158,AR Check Failed,AR Check Failed,0,3,13,
232158,AR Check Failed,AR Check Failed,0,3,14,
232158,AR Check Failed,AR Check Failed,0,3,15,
232158,AR Check Failed,AR Check Failed,0,3,16,
232158,AR Check Failed,AR Check Failed,0,3,17,
232158,AR Check Failed,AR Check Failed,0,3,18,
232158,AR Check Failed,AR Check Failed,0,3,19,
232158,AR Check Failed,AR Check Failed,0,3,20,
232158,AR Check Failed,AR Check Failed,0,3,21,
232158,AR Check Failed,AR Check Failed,0,3,22,
232158,AR Check Failed,AR Check Failed,0,3,23,
232158,AR Check Failed,AR Check Failed,0,3,24,
2409,AR Check Failed,AR Check Failed,0,2,5,
2409,AR Check Failed,AR Check Failed,0,2,6,
913635,AR Check Failed,AR Check Failed,0,2,4,
913635,AR Check Failed,AR Check Failed,0,2,5,
913635,AR Check Failed,AR Check Failed,0,2,6,
127121,Customer Master not found,AR Check Failed,0,2,4,
107589,AR Check Failed,AR Check Failed,0,2,2,
107589,AR Check Failed,AR Check Failed,0,2,3,
107589,AR Check Failed,AR Check Failed,0,2,4,
24929,Customer Master not found,Customer Master not found,0,2,7,
51753,Customer Master not found,Customer Master not found,0,2,7,
51753,Customer Master not found,Customer Master not found,0,2,8,
51753,Customer Master not found,Customer Master not found,0,2,9,
